Rank,Year
1893,1998.0
1894,2010.0
1895,2003.0
1896,2008.0
1897,2002.0
1898,2015.0
1899,2009.0
1900,2002.0
1901,2009.0
1902,2009.0
1903,2012.0
1904,2009.0
1905,2010.0
1906,2007.0
1907,1982.0
1908,2008.0
1909,2004.0
1910,2011.0
1911,2013.0
1912,2008.0
1913,1998.0
1914,2003.0
1915,2002.0
1916,2005.0
1917,2008.0
1918,2011.0
1919,2013.0
1920,1999.0
1921,2006.0
1922,2008.0
1923,2010.0
1924,2008.0
1925,1994.0
1926,1999.0
1927,2009.0
1928,2007.0
1929,2005.0
1930,1997.0
1931,2005.0
1932,2013.0
1933,2012.0
1934,2005.0
1935,2011.0
1936,1995.0
1937,2011.0
1938,1999.0
1939,1998.0
1940,2006.0
1941,2010.0
1942,2002.0
1943,2008.0
1944,2010.0
1945,2007.0
1946,2007.0
1947,1998.0
1948,2008.0
1949,2005.0
1950,2012.0
1951,2008.0
1952,1999.0
1953,2003.0
1954,2008.0
1955,1998.0
1956,1997.0
1957,2009.0
1958,2007.0
1959,2001.0
1960,2016.0
1961,2004.0
1962,2007.0
1963,2002.0
1964,2007.0
1965,2007.0
1966,2014.0
1967,1981.0
1968,2006.0
1969,2014.0
1970,2010.0
1971,1980.0
1972,2010.0
1973,1986.0
1974,1996.0
1975,1985.0
1976,1996.0
1977,2012.0
1978,2002.0
1979,2015.0
1980,2001.0
1981,2000.0
1982,2007.0
1983,2009.0
1984,2005.0
1985,2006.0
1986,2009.0
1987,1998.0
1988,2012.0
1989,2007.0
1990,2008.0
1991,2003.0
1993,2007.0
1994,2010.0
1995,1997.0
1996,2000.0
1997,2009.0
1998,1996.0
1999,2003.0
2000,2006.0
2001,2011.0
2002,2001.0
2003,1997.0
2004,1998.0
2005,2009.0
2006,2015.0
2007,2005.0
2008,2011.0
2009,2013.0
2010,2010.0
2011,2007.0
2012,2009.0
2013,2005.0
2014,2014.0
2015,2005.0
2016,2008.0
2017,2007.0
2018,2011.0
2019,2012.0
2020,2003.0
2022,1985.0
2023,2007.0
2024,1996.0
2025,2008.0
2026,1998.0
2027,2011.0
2028,2007.0
2029,2007.0
2030,2007.0
2031,2012.0
2032,2004.0
2033,2007.0
2034,2010.0
2035,1993.0
2036,2008.0
2037,1997.0
2038,2007.0
2039,2006.0
2040,2014.0
2041,2004.0
2042,1998.0
2043,2014.0
2044,2008.0
2045,2010.0
2046,2011.0
2047,2008.0
2048,1995.0
2049,2003.0
2050,2010.0
2051,2006.0
2052,1997.0
2053,2014.0
2054,2009.0
2055,2014.0
2056,2009.0
2057,2003.0
2058,1997.0
2059,2008.0
2060,2000.0
2061,1985.0
2062,2000.0
2063,1991.0
2064,1997.0
2065,2004.0
2066,2003.0
2067,2008.0
2068,2012.0
2069,2006.0
2070,1995.0
2071,2000.0
2072,2013.0
2073,1996.0
2074,2002.0
2075,2005.0
2076,2013.0
2077,2013.0
2078,2010.0
2079,2013.0
2080,2011.0
2081,2008.0
2082,2000.0
2083,2013.0
2084,2005.0
2085,2000.0
2086,2003.0
2087,2008.0
2089,2013.0
2090,2006.0
2091,2011.0
2092,2011.0
2093,2009.0
2094,2009.0
2095,1998.0
2096,2009.0
2097,2009.0
2098,2008.0
2099,2000.0
2100,2008.0
2101,2007.0
2102,2009.0
2103,2005.0
2104,2012.0
2105,2008.0
2106,2006.0
2107,2008.0
2108,2012.0
2109,2010.0
2110,2013.0
2111,2005.0
2112,2010.0
2113,1993.0
2114,1998.0
2117,2010.0
2118,2014.0
2119,2011.0
2120,2012.0
2121,2014.0
2122,2005.0
2123,2013.0
2124,2013.0
2125,2015.0
2126,2009.0
2127,2009.0
2128,2006.0
2129,2015.0
2130,2007.0
2131,2008.0
2132,2005.0
2133,2012.0
2134,2009.0
2135,2003.0
2137,2011.0
2138,2010.0
2139,2003.0
2140,2007.0
2141,2015.0
2142,2004.0
2143,2012.0
2144,1992.0
2145,1981.0
2146,2006.0
2148,2013.0
2149,2000.0
2150,2005.0
2151,2002.0
2152,1999.0
2153,2012.0
2154,1999.0
2155,2011.0
2156,2012.0
2157,2011.0
2158,2006.0
2159,1996.0
2160,1986.0
2161,2008.0
2162,2010.0
2163,2000.0
2164,2012.0
2165,2008.0
2166,2012.0
2167,2006.0
2168,2002.0
2169,2002.0
2170,2011.0
2171,2011.0
2172,2013.0
2173,2015.0
2174,2004.0
2176,2004.0
2177,2005.0
2178,2003.0
2179,2014.0
2180,2008.0
2181,2008.0
2182,2011.0
2183,1996.0
2184,2000.0
2185,2003.0
2186,1999.0
2187,2009.0
2188,2011.0
2189,2009.0
2190,2015.0
2191,2008.0
2192,2010.0
2193,2009.0
2194,2014.0
2195,2011.0
2196,2004.0
2197,2011.0
2198,2003.0
2199,2011.0
2200,2004.0
2201,2013.0
2202,1996.0
2203,2006.0
2204,2012.0
2205,2003.0
2206,2012.0
2207,2012.0
2208,2009.0
2209,2005.0
2210,2005.0
2211,1999.0
2212,2009.0
2213,1999.0
2214,2016.0
2215,2006.0
2216,2003.0
2217,2008.0
2218,2003.0
2219,2006.0
2220,2002.0
2221,2009.0
2222,2010.0
2223,2009.0
2224,2005.0
2225,2002.0
2226,2012.0
2227,2009.0
2228,2008.0
2229,2012.0
2230,2008.0
2231,2015.0
2232,2007.0
2233,2004.0
2234,1981.0
2235,1991.0
2236,1987.0
2237,1999.0
2238,2003.0
2239,2007.0
2240,2014.0
2241,2006.0
2242,2008.0
2243,2010.0
2244,2016.0
2245,1999.0
2246,2003.0
2247,2001.0
2248,2006.0
2249,2000.0
2250,2010.0
2251,1997.0
2252,2012.0
2253,2010.0
2254,2006.0
2255,2008.0
2256,2010.0
2257,2011.0
2258,1996.0
2259,2008.0
2260,1999.0
2261,1985.0
2262,2008.0
2263,2013.0
2264,2013.0
2265,2014.0
2266,2011.0
2267,2014.0
2268,2012.0
2269,2006.0
2270,2003.0
2271,1996.0
2272,2007.0
2273,2015.0
2274,2009.0
2275,2011.0
2276,2007.0
2277,2002.0
2278,2009.0
2279,2012.0
2280,2008.0
2281,2002.0
2282,2003.0
2283,2009.0
2284,2000.0
2285,1998.0
2286,2009.0
2287,2015.0
2289,2009.0
2290,2008.0
2291,1994.0
2292,2004.0
2293,2009.0
2294,2014.0
2295,2007.0
2296,2002.0
2298,1996.0
2299,2004.0
2300,2011.0
2301,2005.0
2302,2008.0
2303,2008.0
2304,1995.0
2305,2008.0
2306,2013.0
2307,1999.0
2308,2006.0
2309,2003.0
2310,2009.0
2311,2011.0
2312,2008.0
2313,1998.0
2314,2007.0
2315,2002.0
2316,2008.0
2317,2014.0
2318,2008.0
2319,2008.0
2320,2008.0
2321,2012.0
2322,2004.0
2323,2004.0
2324,2003.0
2325,2010.0
2326,2005.0
2327,2009.0
2328,2006.0
2329,2007.0
2330,2005.0
2331,2015.0
2332,2001.0
2333,2008.0
2334,2005.0
2335,2004.0
2336,2012.0
2337,2004.0
2338,2001.0
2339,2003.0
2340,2008.0
2341,1997.0
2342,2009.0
2343,2001.0
2344,2016.0
2345,2011.0
2346,2013.0
2347,2010.0
2348,2006.0
2349,2009.0
2350,2013.0
2351,2012.0
2352,2011.0
2353,2000.0
2354,2006.0
2355,1995.0
2356,1996.0
2357,2010.0
2358,2012.0
2359,2008.0
2360,2008.0
2361,2011.0
2362,2009.0
2363,2010.0
2364,2012.0
2365,2005.0
2366,2007.0
2367,2009.0
2368,1996.0
2369,2015.0
2370,2004.0
2371,2008.0
2372,2012.0
2373,2004.0
2374,2008.0
2375,2009.0
2376,2003.0
2377,2001.0
2378,1995.0
2379,2013.0
2380,2007.0
2381,1994.0
2382,2010.0
2383,2009.0
2384,2003.0
2385,2008.0
2386,1997.0
2387,2008.0
2388,2010.0
2389,2012.0
2390,2012.0
2391,1996.0
2392,2008.0
2393,2009.0
2394,2006.0
2395,2013.0
2396,1998.0
2397,2008.0
2398,2008.0
2399,2005.0
2400,2009.0
2401,2009.0
2402,2002.0
2403,2002.0
2404,2000.0
2405,2006.0
2406,2007.0
2407,2010.0
2408,1982.0
2409,2012.0
2410,2007.0
2411,2015.0
2412,2007.0
2413,2006.0
2414,2012.0
2415,2009.0
2416,2007.0
2418,2002.0
2419,2015.0
2420,2001.0
2421,1997.0
2422,1998.0
2423,2008.0
2425,2008.0
2426,2010.0
2427,2003.0
2428,2009.0
2429,2014.0
2430,2009.0
2431,2007.0
2432,1999.0
2433,2009.0
2434,2008.0
2435,2007.0
2436,2016.0
2437,1996.0
2438,2004.0
2439,2010.0
2440,2007.0
2441,1989.0
2442,2007.0
2443,1997.0
2444,2005.0
2445,2014.0
2446,2016.0
2447,2007.0
2448,1995.0
2449,2002.0
2450,2016.0
2451,2000.0
2452,2010.0
2453,2012.0
2454,2014.0
2455,2004.0
2456,2010.0
2457,2010.0
2458,2012.0
2459,2016.0
2460,2009.0
2461,2015.0
2462,2008.0
2463,2004.0
2464,2010.0
2465,2011.0
2466,2003.0
2467,2007.0
2468,1987.0
2469,2012.0
2470,2001.0
2471,2011.0
2472,2002.0
2473,2015.0
2474,2005.0
2475,2004.0
2476,2004.0
2477,2014.0
2478,2007.0
2479,2007.0
2480,2013.0
2481,1999.0
2482,2008.0
2483,1999.0
2484,2000.0
2485,2008.0
2487,2004.0
2488,2014.0
2489,2000.0
2490,2003.0
2491,2012.0
2492,2000.0
2493,1998.0
2494,1997.0
2495,2011.0
2496,2005.0
2497,2008.0
2498,2008.0
2500,2007.0
2501,2012.0
2502,2010.0
2503,1998.0
2504,1996.0
2505,2009.0
2506,2002.0
2507,2016.0
2508,2005.0
2509,2001.0
2510,2006.0
2511,2009.0
2512,2010.0
2513,2016.0
2514,2002.0
2515,1984.0
2516,1996.0
2517,2001.0
2518,1981.0
2519,2005.0
2520,2013.0
2521,2011.0
2522,2002.0
2523,2010.0
2524,2010.0
2525,2015.0
2526,2007.0
2527,2008.0
2528,2008.0
2529,2008.0
2531,2013.0
2532,2012.0
2533,2000.0
2534,2006.0
2535,2000.0
2536,1994.0
2537,2007.0
2538,2000.0
2539,1994.0
2540,2000.0
2541,2010.0
2542,2004.0
2543,1999.0
2544,2015.0
2545,1999.0
2546,2011.0
2547,2009.0
2548,1999.0
2549,1987.0
2550,2004.0
2551,2014.0
2552,1994.0
2553,2009.0
2554,2012.0
2555,1998.0
2556,2015.0
2557,2009.0
2558,2008.0
2559,1998.0
2560,2007.0
2561,2005.0
2562,2009.0
2563,2013.0
2564,2009.0
2565,2011.0
2566,2000.0
2567,2005.0
2568,2003.0
2569,2011.0
2570,1997.0
2571,2004.0
2572,2006.0
2573,1999.0
2574,2013.0
2575,2009.0
2576,2012.0
2577,2010.0
2578,2011.0
2579,2015.0
2580,2008.0
2581,2007.0
2582,2004.0
2583,2012.0
2584,2012.0
2585,2013.0
2586,2007.0
2587,2000.0
2589,2002.0
2590,2010.0
2591,2009.0
2592,2013.0
2593,2002.0
2594,1993.0
2595,2011.0
2596,2009.0
2597,2010.0
2598,1981.0
2599,2006.0
2600,2012.0
2601,2011.0
2602,2008.0
2603,1994.0
2604,2007.0
2605,2003.0
2606,1997.0
2607,2009.0
2608,2001.0
2609,2009.0
2610,2008.0
2611,1999.0
2612,1992.0
2613,2009.0
2614,2007.0
2615,2000.0
2616,2014.0
2617,2007.0
2618,2013.0
2619,2007.0
2620,1998.0
2621,2011.0
2622,2008.0
2623,2008.0
2624,2007.0
2625,2003.0
2626,2008.0
2627,2010.0
2628,2011.0
2629,2013.0
2630,2006.0
2631,1982.0
2632,2008.0
2633,2002.0
2634,2006.0
2635,1992.0
2636,1994.0
2637,2007.0
2638,2009.0
2639,2008.0
2640,2009.0
2641,1999.0
2642,2012.0
2643,1997.0
2644,2010.0
2645,2015.0
2646,2006.0
2647,2009.0
2648,2011.0
2649,2012.0
2650,2006.0
2651,2008.0
2652,2010.0
2653,1993.0
2654,1983.0
2655,2002.0
2656,2008.0
2657,1998.0
2658,2009.0
2659,2009.0
2660,2009.0
2661,2005.0
2662,1982.0
2663,1996.0
2664,2000.0
2665,2013.0
2666,1981.0
2667,2008.0
2668,2011.0
2669,2014.0
2670,2005.0
2671,1980.0
2672,1999.0
2673,2009.0
2674,1983.0
2675,2001.0
2676,1999.0
2677,2002.0
2678,2008.0
2679,2012.0
2680,2005.0
2681,2003.0
2682,2001.0
2683,2004.0
2684,2005.0
2685,2002.0
2686,2002.0
2687,2003.0
2688,2008.0
2689,1996.0
2690,2014.0
2691,2010.0
2692,2011.0
2693,2004.0
2694,2005.0
2695,2003.0
2696,1995.0
2697,2012.0
2698,1998.0
2699,2010.0
2700,2012.0
2701,2011.0
2702,2005.0
2703,2014.0
2704,2009.0
2705,2009.0
2706,1988.0
2707,2001.0
2708,2002.0
2709,2005.0
2710,2004.0
2711,2010.0
2712,2009.0
2713,2007.0
2714,2011.0
2715,2004.0
2716,2009.0
2717,2004.0
2718,2014.0
2719,2002.0
2720,2009.0
2721,2007.0
2722,2014.0
2723,2005.0
2724,2001.0
2725,2006.0
2726,2010.0
2727,2006.0
2728,2008.0
2729,1991.0
2730,2013.0
2731,2015.0
2732,2007.0
2733,2008.0
2734,2008.0
2735,2009.0
2736,2000.0
2737,2013.0
2738,2010.0
2739,2009.0
2740,2009.0
2741,2008.0
2742,2012.0
2743,2004.0
2744,1997.0
2745,2012.0
2746,2001.0
2747,2009.0
2748,1997.0
2749,2005.0
2750,2005.0
2751,2004.0
2752,2008.0
2753,2009.0
2754,2008.0
2755,2010.0
2756,2001.0
2757,2006.0
2758,2014.0
2759,2014.0
2760,2014.0
2761,2009.0
2762,2008.0
2763,2012.0
2764,2011.0
2765,2006.0
2766,2001.0
2767,2010.0
2768,2001.0
2769,2007.0
2770,2011.0
2771,2012.0
2772,2006.0
2773,2015.0
2774,2001.0
2775,2011.0
2776,2013.0
2777,2010.0
2779,2007.0
2780,2005.0
2781,2011.0
2782,2002.0
2783,2001.0
2784,2009.0
2785,1999.0
2786,2012.0
2787,2002.0
2789,2007.0
2790,2007.0
2791,2012.0
2792,2003.0
2793,2007.0
2794,2010.0
2795,2007.0
2796,1997.0
2797,1993.0
2798,2004.0
2799,2013.0
2800,1991.0
2801,1998.0
2802,2011.0
2803,2009.0
2804,2005.0
2805,1999.0
2806,2007.0
2807,2001.0
2808,1981.0
2809,2010.0
2810,2014.0
2811,2009.0
2812,2011.0
2813,2006.0
2814,2011.0
2815,2004.0
2816,2004.0
2817,2003.0
2818,2012.0
2819,2009.0
2820,2001.0
2821,2009.0
2822,2008.0
2823,2012.0
2824,2012.0
2825,2002.0
2826,2012.0
2827,2009.0
2828,2005.0
2829,2005.0
2830,2012.0
2831,2010.0
2832,2014.0
2833,1998.0
2834,1996.0
2835,2007.0
2836,2002.0
2837,2006.0
2838,1999.0
2839,2005.0
2841,2007.0
2842,2001.0
2843,2013.0
2844,2001.0
2845,1982.0
2846,2010.0
2847,2007.0
2848,2007.0
2849,2002.0
2850,2011.0
2851,2009.0
2852,2012.0
2853,2003.0
2854,2011.0
2855,1998.0
2856,2010.0
2857,2007.0
2858,2010.0
2859,2002.0
2860,2002.0
2861,2007.0
2862,2013.0
2863,2011.0
2864,2015.0
2865,2003.0
2866,2011.0
2867,2000.0
2868,2007.0
2869,2002.0
2870,2014.0
2871,2007.0
2872,2002.0
2873,2000.0
2874,2005.0
2875,2003.0
2876,2008.0
2877,2015.0
2878,2002.0
2879,2009.0
2880,2010.0
2881,2002.0
2882,2004.0
2883,2004.0
2884,2015.0
2885,1999.0
2886,1999.0
2887,1997.0
2888,2010.0
2889,1995.0
2890,2003.0
2891,2013.0
2892,1995.0
2893,2010.0
2894,1997.0
2895,1998.0
2896,2015.0
2897,2007.0
2898,2005.0
2899,2008.0
2900,2008.0
2901,2013.0
2902,2005.0
2903,2014.0
2904,2012.0
2905,2011.0
2906,2003.0
2907,2008.0
2908,1994.0
2909,1998.0
2910,2008.0
2911,2001.0
2912,2007.0
2913,2003.0
2914,2011.0
2915,2004.0
2916,2001.0
2917,2001.0
2918,1997.0
2919,2005.0
2920,2009.0
2921,2010.0
2922,2014.0
2923,2010.0
2924,1998.0
2925,2001.0
2926,2009.0
2927,2009.0
2928,2005.0
2929,2000.0
2930,2009.0
2931,2012.0
2932,2000.0
2933,2004.0
2934,2000.0
2935,2015.0
2936,2002.0
2937,2010.0
2938,2008.0
2939,2004.0
2940,1994.0
2941,2005.0
2942,1981.0
2943,2014.0
2944,2014.0
2945,2009.0
2946,2007.0
2947,2010.0
2948,2007.0
2950,1997.0
2951,2005.0
2952,2015.0
2953,2005.0
2954,2006.0
2955,2014.0
2956,2004.0
2957,1984.0
2958,1993.0
2959,2003.0
2960,1998.0
2961,2010.0
2962,2013.0
2963,2013.0
2964,2002.0
2965,2011.0
2966,2003.0
2967,2015.0
2968,2007.0
2969,2008.0
2970,2013.0
2971,2011.0
2972,2004.0
2973,2004.0
2974,2014.0
2975,2012.0
2976,2009.0
2977,1997.0
2978,2011.0
2979,2003.0
2980,2008.0
2981,2015.0
2982,2007.0
2983,2004.0
2984,1997.0
2985,2013.0
2986,2003.0
2987,2005.0
2988,2007.0
2989,2014.0
2990,2010.0
2991,2005.0
2992,2014.0
2993,2016.0
2994,1998.0
2995,1998.0
2996,2015.0
2997,2007.0
2998,2005.0
2999,2009.0
3000,2006.0
3001,2004.0
3002,2006.0
3003,2008.0
3004,2002.0
3005,2011.0
3006,2008.0
3007,2004.0
3008,2008.0
3009,2007.0
3010,2007.0
3011,2003.0
3012,2013.0
3013,2012.0
3014,2007.0
3015,1998.0
3016,2010.0
3017,1996.0
3018,2006.0
3019,2004.0
3020,2014.0
3021,2010.0
3022,2006.0
3023,1998.0
3024,2005.0
3025,2002.0
3026,2008.0
3027,2008.0
3028,2015.0
3029,2005.0
3030,2014.0
3031,2007.0
3032,2011.0
3033,1999.0
3034,2008.0
3035,2010.0
3036,2013.0
3037,2015.0
3038,2008.0
3039,2010.0
3040,2008.0
3041,2010.0
3042,2008.0
3043,2003.0
3044,2006.0
3045,2010.0
3046,1981.0
3047,2007.0
3048,2012.0
3049,2014.0
3050,2010.0
3052,2006.0
3053,1999.0
3054,2004.0
3055,2008.0
3056,2014.0
3057,2007.0
3058,2003.0
3059,2007.0
3060,1998.0
3061,2001.0
3062,2002.0
3063,2003.0
3064,2006.0
3065,2009.0
3066,2000.0
3067,2005.0
3068,2012.0
3069,2003.0
3070,2004.0
3071,2013.0
3072,2013.0
3073,2004.0
3074,1998.0
3075,2010.0
3076,2010.0
3077,2007.0
3078,2010.0
3079,2003.0
3080,2008.0
3081,1982.0
3082,2013.0
3083,2008.0
3084,2002.0
3085,2004.0
3086,2010.0
3087,2004.0
3088,1998.0
3089,2005.0
3090,2009.0
3091,2007.0
3092,2007.0
3093,2015.0
3094,2008.0
3095,1998.0
3096,2014.0
3097,2012.0
3098,2008.0
3099,2008.0
3100,2014.0
3101,2008.0
3102,2005.0
3103,2003.0
3104,2005.0
3105,2008.0
3106,2004.0
3107,2009.0
3108,2002.0
3109,2009.0
3110,2005.0
3111,1999.0
3112,2009.0
3113,2014.0
3114,2009.0
3115,2003.0
3116,2008.0
3117,1998.0
3118,2003.0
3119,2007.0
3120,1987.0
3121,2005.0
3122,2005.0
3123,2007.0
3124,2000.0
3125,2007.0
3126,2010.0
3127,2012.0
3128,2007.0
3129,2002.0
3130,2014.0
3131,2011.0
3132,2008.0
3133,2010.0
3134,2013.0
3135,2007.0
3136,2009.0
3137,2004.0
3138,2014.0
3139,2004.0
3140,2007.0
3141,2013.0
3142,2004.0
3144,2003.0
3145,2010.0
3146,2004.0
3147,2016.0
3148,2008.0
3149,2012.0
3150,2011.0
3151,2016.0
3152,2004.0
3153,2003.0
3154,2007.0
3155,2005.0
3156,2011.0
3157,2006.0
3158,1999.0
3159,1999.0
3160,1999.0
3161,2004.0
3162,2009.0
3163,2002.0
3164,2006.0
3165,2010.0
3166,2009.0
3167,2007.0
3168,2004.0
3169,2012.0
3170,2002.0
3171,2010.0
3172,2009.0
3173,2005.0
3174,2015.0
3175,2010.0
3176,1998.0
3177,2000.0
3178,2007.0
3179,2013.0
3180,2007.0
3181,2008.0
3182,2004.0
3183,2014.0
3184,2009.0
3185,2010.0
3186,2005.0
3187,1997.0
3188,2009.0
3189,2014.0
3190,2013.0
3191,2007.0
3192,2001.0
3193,1999.0
3194,2002.0
3195,2009.0
3197,2005.0
3198,2006.0
3199,2004.0
3200,2011.0
3201,2009.0
3202,2008.0
3203,2012.0
3204,2009.0
3205,1998.0
3206,1991.0
3207,2010.0
3208,2012.0
3209,2008.0
3210,2007.0
3211,2003.0
3212,2011.0
3213,2010.0
3214,2015.0
3215,2002.0
3216,2009.0
3217,1982.0
3218,2009.0
3220,2011.0
3221,2014.0
3222,2009.0
3223,2016.0
3224,2012.0
3225,2007.0
3226,2001.0
3227,2009.0
3228,1997.0
3229,2011.0
3230,2006.0
3231,2000.0
3232,2009.0
3233,2015.0
3234,2009.0
3235,2009.0
3236,2000.0
3237,2002.0
3238,1993.0
3239,1995.0
3241,2005.0
3242,1996.0
3243,2010.0
3244,2010.0
3245,2002.0
3246,1997.0
3247,2009.0
3248,2006.0
3249,2014.0
3250,1982.0
3251,2003.0
3252,2011.0
3253,2014.0
3254,2015.0
3255,2004.0
3256,2013.0
3257,2011.0
3258,2008.0
3259,2003.0
3260,2004.0
3261,1999.0
3262,2012.0
3263,2000.0
3264,2010.0
3265,2004.0
3266,2007.0
3267,2014.0
3268,1982.0
3269,2011.0
3270,2009.0
3271,1999.0
3272,2004.0
3273,1995.0
3274,2003.0
3275,2014.0
3276,1996.0
3277,1996.0
3278,2008.0
3279,1998.0
3280,2012.0
3281,2011.0
3282,1998.0
3283,2001.0
3284,2006.0
3285,2009.0
3286,2008.0
3287,2008.0
3288,2015.0
3289,2014.0
3290,2002.0
3291,2006.0
3292,2013.0
3293,2010.0
3294,2005.0
3295,2002.0
3296,2004.0
3297,2010.0
3298,2009.0
3299,2013.0
3300,2011.0
3301,2004.0
3302,2003.0
3303,2010.0
3304,2007.0
3305,2010.0
3306,2008.0
3307,1998.0
3308,2011.0
3309,2008.0
3310,2005.0
3311,1997.0
3312,2010.0
3313,2009.0
3314,2008.0
3315,2007.0
3316,2009.0
3317,2008.0
3318,2010.0
3319,2005.0
3320,2002.0
3321,1999.0
3322,2005.0
3323,2004.0
3324,2001.0
3325,2009.0
3326,2008.0
3327,2001.0
3328,1999.0
3329,2007.0
3330,2002.0
3331,2008.0
3332,2003.0
3333,2010.0
3334,2009.0
3335,2009.0
3336,2003.0
3337,2011.0
3338,2004.0
3339,2005.0
3340,2001.0
3341,2003.0
3342,2005.0
3343,2010.0
3344,2007.0
3345,2007.0
3346,2011.0
3347,2013.0
3349,2009.0
3350,2009.0
3351,2015.0
3352,2011.0
3353,2014.0
3354,1995.0
3355,2009.0
3356,2001.0
3357,2009.0
3358,2006.0
3359,1997.0
3360,2001.0
3361,2014.0
3362,2000.0
3363,1997.0
3364,2013.0
3365,2001.0
3366,2008.0
3367,2002.0
3368,1998.0
3369,2005.0
3370,2012.0
3371,2010.0
3372,1998.0
3373,2012.0
3374,1995.0
3375,2010.0
3376,2012.0
3377,2008.0
3378,2014.0
3379,2007.0
3380,2004.0
3381,2010.0
3382,2003.0
3383,2005.0
3384,2008.0
3385,2004.0
3386,2012.0
3387,2012.0
3388,2008.0
3389,2005.0
3390,2010.0
3391,1997.0
3392,2011.0
3393,1998.0
3394,2001.0
3395,2002.0
3396,2009.0
3397,2008.0
3398,2010.0
3399,2000.0
3400,2011.0
3401,1998.0
3402,2008.0
3403,2012.0
3404,2009.0
3405,1981.0
3406,2008.0
3407,2002.0
3408,2004.0
3409,2002.0
3410,1981.0
3411,2007.0
3412,2008.0
3413,2007.0
3414,1997.0
3415,1999.0
3416,2013.0
3417,2003.0
3418,2004.0
3419,2012.0
3420,2011.0
3421,2015.0
3422,2010.0
3424,2008.0
3425,2010.0
3426,1999.0
3427,2008.0
3428,2004.0
3429,2007.0
3430,2015.0
3431,2008.0
3432,2011.0
3433,2010.0
3434,2003.0
3435,2003.0
3436,2009.0
3437,1994.0
3438,2012.0
3439,2003.0
3440,2008.0
3441,2007.0
3442,2008.0
3443,2009.0
3444,2015.0
3445,1995.0
3446,1997.0
3447,2010.0
3448,2014.0
3449,1982.0
3450,2005.0
3451,2004.0
3452,2008.0
3453,2009.0
3454,2008.0
3455,2009.0
3456,2014.0
3457,2011.0
3458,2015.0
3459,2014.0
3460,2008.0
3461,2009.0
3462,2000.0
3463,2013.0
3464,2003.0
3465,2010.0
3466,2010.0
3467,1997.0
3468,1998.0
3469,1998.0
3471,2000.0
3472,2000.0
3473,1998.0
3474,2005.0
3475,2004.0
3476,1998.0
3477,2004.0
3478,2007.0
3479,2013.0
3480,2009.0
3481,2002.0
3482,1998.0
3483,1992.0
3484,2006.0
3485,2015.0
3486,2006.0
3487,1996.0
3488,2010.0
3489,2011.0
3490,2009.0
3491,2000.0
3492,2002.0
3493,2011.0
3494,2006.0
3495,2005.0
3496,2009.0
3497,2010.0
3498,2009.0
3499,1999.0
3500,2010.0
3501,1999.0
3502,2008.0
3504,2009.0
3505,2008.0
3506,2013.0
3507,1994.0
3508,2007.0
3509,2007.0
3510,2005.0
3511,2005.0
3512,2008.0
3513,2002.0
3514,2009.0
3515,2005.0
3516,2011.0
3517,2008.0
3518,2000.0
3519,2004.0
3520,2010.0
3521,2008.0
3522,1995.0
3523,2008.0
3524,2007.0
3525,2011.0
3526,2005.0
3527,2007.0
3528,2010.0
3529,2008.0
3530,2004.0
3531,2013.0
3532,2006.0
3533,2009.0
3534,1986.0
3535,1997.0
3536,2009.0
3537,2011.0
3538,2010.0
3539,2001.0
3540,2005.0
3541,2011.0
3542,2008.0
3543,2002.0
3544,2006.0
3545,2002.0
3546,1992.0
3547,2003.0
3548,2012.0
3549,2002.0
3550,2007.0
3551,2002.0
3552,2004.0
3553,2000.0
3554,2003.0
3555,2013.0
3556,2009.0
3557,2008.0
3558,2008.0
3559,2009.0
3560,2015.0
3561,2000.0
3562,2003.0
3563,2007.0
3564,2007.0
3565,2003.0
3566,2004.0
3567,2006.0
3568,2003.0
3569,2001.0
3570,2004.0
3571,2003.0
3572,2007.0
3573,2001.0
3574,2006.0
3575,2006.0
3576,2004.0
3577,2004.0
3578,2007.0
3579,2001.0
3580,1999.0
3581,2011.0
3582,2007.0
3583,2005.0
3584,2009.0
3585,2001.0
3586,2002.0
3587,2005.0
3588,2000.0
3589,2010.0
3590,2007.0
3591,2003.0
3592,1999.0
3593,1993.0
3594,2007.0
3595,2015.0
3596,2003.0
3597,2011.0
3598,2011.0
3599,2008.0
3600,2009.0
3601,2001.0
3602,2005.0
3603,2008.0
3604,2003.0
3605,2002.0
3606,2003.0
3607,2002.0
3608,2008.0
3609,2005.0
3610,2003.0
3611,1994.0
3612,2006.0
3613,2005.0
3614,2008.0
3615,2014.0
3616,2008.0
3617,2013.0
3618,2009.0
3619,2010.0
3620,2001.0
3621,2006.0
3622,2010.0
3623,2006.0
3624,2001.0
3625,2007.0
3626,2006.0
3627,2011.0
3628,2011.0
3629,1998.0
3630,2015.0
3631,1999.0
3632,2010.0
3633,2014.0
3634,2001.0
3635,2005.0
3636,2013.0
3637,2006.0
3638,1994.0
3639,2010.0
3640,2012.0
3641,2002.0
3642,1996.0
3643,2005.0
3644,2009.0
3645,1982.0
3646,2001.0
3647,2009.0
3648,1999.0
3649,1996.0
3650,2016.0
3651,2001.0
3652,2001.0
3653,2012.0
3654,2010.0
3655,2007.0
3656,2007.0
3657,2008.0
3658,2014.0
3659,2004.0
3660,2007.0
3661,2008.0
3662,2008.0
3663,2002.0
3664,2002.0
3665,2000.0
3666,2014.0
3667,1996.0
3668,1999.0
3669,1997.0
3670,2004.0
